Region,Disease,Temperature,Humidity,Precipitation,Mobility,Socioeconomic_Status,Outbreak,Health_Advisory,Latitude,Longitude,Date
Region_3,Dengue,22.67500457,64.30859968,179.3181241,0.978627451,3,0,Use mosquito nets,-53.84887421,94.92242232,29-06-2020 00:00
Region_2,COVID-19,24.96019205,71.84325369,182.449694,0.243602542,4,1,Avoid crowded places,21.32769125,-8.146285396,29-06-2020 01:00
Region_10,COVID-19,32.48897399,70.42191846,12.28348833,0.609814387,1,0,Wash hands frequently,-53.67364994,-153.6892829,29-06-2020 02:00
Region_9,Flu,22.333902,45.28906908,104.3630646,0.847214109,6,1,Avoid crowded places,10.59287314,-135.1791438,29-06-2020 03:00
Region_4,COVID-19,35.47825554,76.77889234,30.51489173,0.802022578,6,0,Use mosquito nets,52.18820141,46.21603419,29-06-2020 04:00
Region_3,Flu,16.75086559,45.35721991,151.7375109,0.090307749,9,0,Avoid crowded places,56.25096161,16.67964761,29-06-2020 05:00
Region_7,COVID-19,34.77956668,39.01869308,133.0782944,0.697274224,2,0,Vaccination drive ongoing,27.14850327,-93.42782331,29-06-2020 06:00
Region_8,Flu,30.04628307,50.98852492,59.42616259,0.257863756,5,1,Avoid crowded places,50.99511095,-129.6434571,29-06-2020 07:00
Region_2,Dengue,29.3248411,65.86464535,23.39205621,0.355733478,5,0,Stay indoors,-4.997583686,138.5043397,29-06-2020 08:00
Region_7,COVID-19,26.45942598,38.52010913,166.2441326,0.488991982,7,0,Avoid crowded places,9.118052113,-131.4479142,29-06-2020 09:00
Region_5,Flu,21.92613991,68.88522673,134.8504959,0.790750166,5,0,Use mosquito nets,68.3292563,-149.1565622,29-06-2020 10:00
Region_5,COVID-19,26.60175714,81.78407978,1.363989001,0.166201443,4,1,Use mosquito nets,-1.245482942,43.17907435,29-06-2020 11:00
Region_3,Dengue,26.2507128,47.58843062,125.5743562,0.108555235,2,0,Use mosquito nets,-26.83276404,-89.08117823,29-06-2020 12:00
Region_5,Flu,29.59385472,57.01239697,162.0592055,0.153441245,8,0,Vaccination drive ongoing,53.4586625,56.3759969,29-06-2020 13:00
Region_2,COVID-19,22.03935715,43.69862554,118.1536119,0.218223536,5,1,Use mosquito nets,-80.91473441,-3.92470694,29-06-2020 14:00
Region_4,COVID-19,16.93988955,51.67570374,84.94273534,0.059501854,4,1,Stay indoors,82.50426312,-103.9505655,29-06-2020 15:00
Region_6,Dengue,18.62723617,31.31823425,116.7836757,0.92635647,9,0,Avoid crowded places,-28.78826559,-154.9300893,29-06-2020 16:00
Region_1,Dengue,32.47943579,87.22616377,123.9424113,0.319083407,2,1,Wash hands frequently,23.3309088,-154.5656857,29-06-2020 17:00
Region_10,Flu,15.56230824,54.95341279,128.0069248,0.17697563,3,0,Use mosquito nets,33.38194541,30.90968798,29-06-2020 18:00
Region_4,COVID-19,36.41107612,77.33220659,193.4090108,0.637834204,8,0,Avoid crowded places,-65.32592985,92.96828206,29-06-2020 19:00
Region_6,COVID-19,32.35993319,38.55860624,35.72955751,0.786996119,4,0,Vaccination drive ongoing,58.11484442,68.27752271,29-06-2020 20:00
Region_9,Dengue,34.20216353,78.74130265,124.6186255,0.753234166,9,0,Avoid crowded places,12.98033256,33.42709262,29-06-2020 21:00
Region_2,Dengue,35.89961123,81.60883866,37.59866393,0.718707193,9,1,Use mosquito nets,-30.97284884,-104.0658651,29-06-2020 22:00
Region_7,Flu,18.0677611,72.92862772,41.99134405,0.050529975,9,1,Use mosquito nets,63.12345702,130.2438952,29-06-2020 23:00
Region_6,COVID-19,35.56127727,84.1924995,133.8515767,0.782159519,1,0,Use mosquito nets,22.51446809,46.38447143,30-06-2020 00:00
Region_2,COVID-19,27.61606094,40.03182777,183.190817,0.501878641,6,1,Stay indoors,51.4400706,69.91148085,30-06-2020 01:00
Region_8,Flu,37.13809597,58.58890973,31.80884942,0.64908602,6,0,Avoid crowded places,88.6157598,-99.4208123,30-06-2020 02:00
Region_7,Flu,37.16466503,67.20657192,192.4931068,0.956424625,8,0,Wash hands frequently,-66.55024644,-85.86323872,30-06-2020 03:00
Region_5,Dengue,15.60445109,65.77157824,63.8744652,0.810672538,7,1,Stay indoors,44.92736708,146.7178417,30-06-2020 04:00
Region_5,Dengue,24.57163039,81.66245607,78.26280869,0.825372009,7,1,Wash hands frequently,46.38078164,-8.613514543,30-06-2020 05:00
Region_7,Flu,28.1599699,42.94148208,30.73616479,0.181467219,2,0,Use mosquito nets,67.44413953,19.38328727,30-06-2020 06:00
Region_9,Flu,31.95900224,40.53862995,123.1672212,0.476417126,4,0,Wash hands frequently,-16.54821855,-140.1244233,30-06-2020 07:00
Region_9,COVID-19,22.15465617,45.20271569,119.2840989,0.949325485,1,0,Wash hands frequently,66.53723655,-37.95336658,30-06-2020 08:00
Region_9,Flu,21.30355652,83.49300296,88.45394862,0.582685252,7,0,Stay indoors,25.17898279,139.3329719,30-06-2020 09:00
Region_6,Flu,24.53164298,86.46162496,95.21827798,0.10258637,4,0,Stay indoors,-77.62100898,144.0543604,30-06-2020 10:00
Region_10,COVID-19,27.52346729,64.17780626,124.5951752,0.731819825,9,0,Avoid crowded places,-84.32698495,82.85496827,30-06-2020 11:00
Region_6,Flu,38.77865579,60.08231607,116.699307,0.042926847,6,0,Wash hands frequently,-3.332625515,16.42956273,30-06-2020 12:00
Region_3,Dengue,34.05271167,66.32313648,74.85267633,0.742297267,6,1,Stay indoors,51.44977297,155.0960066,30-06-2020 13:00
Region_1,Dengue,25.73302917,66.97845899,176.8228771,0.879772627,9,0,Avoid crowded places,-20.83832539,133.8627595,30-06-2020 14:00
Region_7,COVID-19,16.35915446,40.2182823,133.5321046,0.425250141,8,0,Wash hands frequently,63.32978735,124.6864334,30-06-2020 15:00
Region_4,Flu,19.2130148,71.1846529,41.08126612,0.413612863,6,1,Wash hands frequently,-1.418037044,137.4506116,30-06-2020 16:00
Region_1,Dengue,26.39811061,57.14106614,63.9805987,0.304211377,6,0,Use mosquito nets,-85.26807477,-16.83418062,30-06-2020 17:00
Region_8,Dengue,35.3456475,61.04291753,157.5756203,0.876938285,6,1,Stay indoors,85.25971081,9.176381933,30-06-2020 18:00
Region_6,Dengue,24.51738839,31.81899626,20.9050762,0.547784604,4,0,Vaccination drive ongoing,-1.869882372,-27.35546355,30-06-2020 19:00
Region_6,Dengue,28.46241627,75.87339795,150.0463997,0.579259941,5,0,Stay indoors,27.02447586,86.42412714,30-06-2020 20:00
Region_2,Flu,37.29512215,80.12567768,71.76848823,0.661707391,3,0,Use mosquito nets,-54.12794119,33.09376714,30-06-2020 21:00
Region_1,Flu,37.84490649,67.16529324,110.3382092,0.300230948,9,0,Avoid crowded places,-36.48048023,-154.908783,30-06-2020 22:00
Region_2,Flu,20.39437491,74.92341812,56.11162343,0.432786311,2,0,Stay indoors,-2.828790566,-130.8239228,30-06-2020 23:00
Region_4,Flu,16.08987304,61.36236019,197.2913144,0.741605762,7,0,Wash hands frequently,64.11405651,-110.7632,01-07-2020 00:00
Region_2,Dengue,22.63526327,67.10120274,181.1680584,0.985486969,1,0,Vaccination drive ongoing,-71.6482395,61.39938111,01-07-2020 01:00
Region_1,COVID-19,32.39505787,53.67430191,185.6899674,0.03430554,7,0,Avoid crowded places,50.46114494,-140.4701608,01-07-2020 02:00
Region_7,COVID-19,38.77780502,77.5124559,36.9551036,0.042648498,2,0,Stay indoors,14.28314152,14.69510735,01-07-2020 03:00
Region_8,Dengue,16.9258,58.09625582,168.3380192,0.428082482,5,1,Avoid crowded places,-0.060250649,122.7005916,01-07-2020 04:00
Region_6,Dengue,15.71209526,70.81277427,107.0794202,0.659621835,1,1,Wash hands frequently,67.78582362,161.1052284,01-07-2020 05:00
Region_4,COVID-19,37.10368032,67.28576272,141.5718401,0.386364625,5,1,Vaccination drive ongoing,-68.73837604,-25.83642328,01-07-2020 06:00
Region_6,COVID-19,33.70363173,72.1388711,43.50081335,0.999638654,4,0,Wash hands frequently,88.3357459,12.03464713,01-07-2020 07:00
Region_3,Dengue,39.80621448,77.11295251,142.3969292,0.195359258,1,0,Vaccination drive ongoing,63.83401966,119.3500919,01-07-2020 08:00
Region_8,Dengue,24.91982204,60.7628089,182.8534489,0.007925458,1,0,Avoid crowded places,-31.36735258,156.867044,01-07-2020 09:00
Region_10,Flu,25.40127263,78.78395696,53.49627717,0.190129362,7,1,Stay indoors,-8.716238355,-39.64988738,01-07-2020 10:00
Region_2,Flu,19.30779593,59.83543424,46.67197031,0.886842375,3,0,Vaccination drive ongoing,-85.49940425,-52.89821339,01-07-2020 11:00
Region_5,COVID-19,17.89617881,87.39805937,20.88290969,0.145148993,9,0,Wash hands frequently,4.96889943,-17.69592881,01-07-2020 12:00
Region_1,Dengue,29.46795026,75.16030492,53.36133506,0.47897478,9,0,Vaccination drive ongoing,8.589522838,-88.63030077,01-07-2020 13:00
Region_6,COVID-19,24.10712503,40.26849898,107.1584524,0.419276181,9,0,Avoid crowded places,76.78363167,129.4791503,01-07-2020 14:00
Region_2,Flu,17.0079112,79.77506828,166.5432583,0.665725321,1,0,Avoid crowded places,-20.17337843,-65.44881803,01-07-2020 15:00
Region_4,Flu,37.17467674,63.09525965,55.76005253,0.054595586,4,1,Avoid crowded places,12.71123164,-18.19536647,01-07-2020 16:00
Region_6,COVID-19,19.95891171,89.06765748,124.2288778,0.658750171,1,1,Stay indoors,43.311122,-64.81322381,01-07-2020 17:00
Region_10,Flu,33.71460868,73.12914262,95.91813983,0.354751644,1,0,Avoid crowded places,19.53295886,-137.1884212,01-07-2020 18:00
Region_8,Dengue,22.0557149,35.06344479,57.71580812,0.926039559,9,0,Stay indoors,-61.88870189,38.39306032,01-07-2020 19:00
Region_8,COVID-19,35.32262077,53.69762566,102.0718162,0.84888733,5,0,Use mosquito nets,-59.07325321,31.53979346,01-07-2020 20:00
Region_6,Dengue,17.95992104,61.03652416,33.59247928,0.399506248,1,0,Vaccination drive ongoing,-65.09888967,-73.83594838,01-07-2020 21:00
Region_4,Dengue,33.90179026,80.34081619,127.915512,0.992891844,3,1,Wash hands frequently,-50.80878692,-168.6966591,01-07-2020 22:00
Region_8,Flu,17.45297185,73.76073206,23.13254424,0.051943753,7,0,Stay indoors,-30.90064078,157.2287946,01-07-2020 23:00
Region_8,Dengue,26.1728947,52.16160424,146.196105,0.78863222,2,1,Stay indoors,43.14013184,-52.00299387,02-07-2020 00:00
Region_10,COVID-19,33.35010876,69.20596125,35.54253568,0.433836524,4,0,Wash hands frequently,-79.03335419,13.9517081,02-07-2020 01:00
Region_1,Dengue,19.33045953,64.61465447,199.6318307,0.433305145,2,0,Vaccination drive ongoing,57.6800928,-128.250457,02-07-2020 02:00
Region_4,Dengue,22.14162472,37.56315654,164.734519,0.170133798,9,0,Avoid crowded places,-42.75676615,-89.57949391,02-07-2020 03:00
Region_4,Dengue,36.6191748,44.09152158,68.76806077,0.51487992,9,1,Vaccination drive ongoing,20.41626457,-23.30900163,02-07-2020 04:00
Region_7,Dengue,37.12798302,50.46733876,85.24095446,0.084718497,7,0,Stay indoors,9.498303948,22.40797796,02-07-2020 05:00
Region_7,Dengue,16.12338631,41.72900438,51.83820422,0.616577179,7,1,Avoid crowded places,-62.27599744,127.4451004,02-07-2020 06:00
Region_8,Flu,19.20226463,39.00803075,153.4229122,0.241590441,2,1,Use mosquito nets,-38.28650968,-75.45122623,02-07-2020 07:00
Region_5,COVID-19,17.93679851,33.49186621,76.14539399,0.724858046,8,1,Wash hands frequently,-36.73423273,133.8410773,02-07-2020 08:00
Region_7,Flu,19.49232737,82.38615394,151.037102,0.607361518,1,1,Vaccination drive ongoing,22.28946253,-14.96020561,02-07-2020 09:00
Region_8,COVID-19,39.25469311,47.33660508,3.680310936,0.746405009,8,0,Avoid crowded places,51.93008923,-24.23632742,02-07-2020 10:00
Region_9,COVID-19,28.79138122,47.41923624,27.1241919,0.74974207,5,0,Wash hands frequently,89.33194994,-37.29064643,02-07-2020 11:00
Region_3,COVID-19,26.70280976,42.37368825,72.99486694,0.196709045,4,0,Vaccination drive ongoing,-72.7384979,139.0241293,02-07-2020 12:00
Region_3,COVID-19,39.61168433,58.52384231,21.78170668,0.000674729,2,0,Stay indoors,78.96002232,-89.63382293,02-07-2020 13:00
Region_4,COVID-19,28.92390325,60.85451808,120.2255985,0.365761259,3,1,Stay indoors,11.0746965,128.651102,02-07-2020 14:00
Region_5,Dengue,31.52794818,42.49688152,10.16641971,0.919069216,2,0,Stay indoors,-25.78179354,-147.9227445,02-07-2020 15:00
Region_10,Flu,23.31926365,66.51422027,171.9525989,0.577899385,4,0,Use mosquito nets,-38.77654021,163.9180933,02-07-2020 16:00
Region_1,Flu,24.55287161,73.37999758,152.2615998,0.727502006,3,1,Stay indoors,-52.37270849,1.085672105,02-07-2020 17:00
Region_7,Dengue,29.8602346,52.43040516,43.25129585,0.879570338,5,0,Stay indoors,10.27343522,179.6058738,02-07-2020 18:00
Region_9,COVID-19,16.7446446,65.12710181,96.75838123,0.906058248,7,0,Stay indoors,80.28304809,38.85621844,02-07-2020 19:00
Region_8,Flu,21.39707215,60.13811431,90.36261568,0.529025157,9,0,Avoid crowded places,-57.21193724,-137.6632542,02-07-2020 20:00
Region_5,Dengue,19.92029374,41.7329039,144.9729231,0.540942085,5,1,Wash hands frequently,-11.4899312,-158.0789928,02-07-2020 21:00
Region_4,Dengue,15.39733483,73.80065933,80.30178009,0.850938841,8,0,Use mosquito nets,-53.30733652,-110.3692178,02-07-2020 22:00
Region_7,Flu,28.42253176,78.08718167,6.587059566,0.807485435,2,1,Vaccination drive ongoing,-58.386532,-28.38638634,02-07-2020 23:00
Region_5,Flu,29.02632099,68.92758694,54.74717177,0.6988586,6,0,Use mosquito nets,66.01353405,88.98827306,03-07-2020 00:00
Region_7,COVID-19,24.59848058,49.43376167,93.23916105,0.604464294,8,1,Wash hands frequently,-42.84674205,-179.7426738,03-07-2020 01:00
Region_1,COVID-19,21.71818674,85.60754966,194.8984432,0.617215103,9,0,Stay indoors,-45.36506975,-87.35515987,03-07-2020 02:00
Region_1,Flu,31.3014969,57.32150328,176.2317334,0.362911345,4,0,Stay indoors,73.7626123,31.52518262,03-07-2020 03:00
Region_10,COVID-19,18.36647903,45.95270912,36.2812288,0.840917747,4,0,Vaccination drive ongoing,-20.51274872,-72.76198924,03-07-2020 04:00
Region_3,Dengue,27.96537579,54.49407725,144.6551881,0.617779705,7,0,Use mosquito nets,-88.43099817,-51.50028838,03-07-2020 05:00
Region_2,COVID-19,34.20184965,71.52450551,187.3650946,0.223528062,4,0,Use mosquito nets,39.81341726,-71.72511375,03-07-2020 06:00
Region_2,COVID-19,19.1074496,80.75590714,1.758522607,0.239843279,5,0,Vaccination drive ongoing,3.062161065,163.1458509,03-07-2020 07:00
Region_7,Dengue,33.83148846,51.39452996,144.1891347,0.861603014,2,0,Use mosquito nets,49.3436512,-156.3000564,03-07-2020 08:00
Region_10,COVID-19,34.01986273,43.95746676,91.86669912,0.625707546,2,1,Use mosquito nets,12.65302158,146.7040472,03-07-2020 09:00
Region_2,Dengue,16.49816621,67.58958791,136.0472393,0.398704128,5,0,Use mosquito nets,-26.77190311,-63.63389688,03-07-2020 10:00
Region_4,COVID-19,15.46960815,85.27290601,121.1178547,0.187100759,2,1,Vaccination drive ongoing,-78.01842784,-91.24320884,03-07-2020 11:00
Region_2,Flu,39.34838515,40.99760181,196.9330989,0.610215973,6,1,Vaccination drive ongoing,65.86859215,137.9766725,03-07-2020 12:00
Region_6,COVID-19,19.83456649,78.18116294,57.76308126,0.18431038,6,0,Wash hands frequently,-52.72476219,-76.6496066,03-07-2020 13:00
Region_8,Flu,35.55348023,58.59643089,157.2285964,0.470167031,8,0,Use mosquito nets,84.84263735,175.4940634,03-07-2020 14:00
Region_10,Flu,29.04626633,77.97075024,46.92797766,0.677510534,1,0,Wash hands frequently,-45.7496541,17.31157841,03-07-2020 15:00
Region_4,Flu,21.61180394,60.33246899,87.12159551,0.565415434,7,1,Avoid crowded places,58.8664082,-8.506089818,03-07-2020 16:00
Region_5,Flu,18.24926092,52.63966646,195.0761748,0.9220999,7,1,Avoid crowded places,51.97467705,171.5353515,03-07-2020 17:00
Region_4,Flu,27.41693184,71.80446001,153.2272592,0.039721202,9,0,Use mosquito nets,-6.70551596,-98.36392739,03-07-2020 18:00
Region_3,Dengue,25.18387029,84.03763768,63.16425126,0.279794876,4,0,Stay indoors,-17.69330426,147.2289585,03-07-2020 19:00
Region_5,Dengue,32.47215213,49.21510382,123.8738566,0.057086101,7,0,Avoid crowded places,36.58674512,32.94885761,03-07-2020 20:00
Region_9,Dengue,37.60421374,57.6448881,9.938416701,0.19460423,6,1,Stay indoors,5.139452089,91.78837595,03-07-2020 21:00
Region_8,Flu,35.13120217,43.7640376,53.27898332,0.123983336,4,1,Wash hands frequently,23.75246822,29.53234715,03-07-2020 22:00
Region_8,COVID-19,21.86130126,41.00456782,143.6780979,0.732661627,8,1,Use mosquito nets,-5.361217369,42.71344714,03-07-2020 23:00
Region_8,Dengue,36.97333046,76.67340854,114.0187139,0.369375941,3,0,Wash hands frequently,10.28783282,-124.2282971,04-07-2020 00:00
Region_8,COVID-19,35.83478285,42.039847,93.9345706,0.925044271,8,0,Wash hands frequently,-55.95299274,-125.4014533,04-07-2020 01:00
Region_7,COVID-19,38.22840584,77.59909028,138.175212,0.023377722,5,1,Vaccination drive ongoing,-80.02865599,-37.02347861,04-07-2020 02:00
Region_8,Flu,26.46652053,55.75302311,79.69177816,0.652924185,4,1,Use mosquito nets,-25.93373098,-55.29987348,04-07-2020 03:00
Region_8,Flu,34.21437931,89.7029234,5.231228906,0.9705448,3,0,Vaccination drive ongoing,-6.144849045,76.34176126,04-07-2020 04:00
Region_8,Flu,29.79145164,41.84048509,88.2053247,0.17583872,7,0,Wash hands frequently,73.08532918,80.19373614,04-07-2020 05:00
Region_10,Dengue,22.76256881,35.57867955,180.4258385,0.44243223,7,0,Stay indoors,-15.49088749,22.96513431,04-07-2020 06:00
Region_7,Flu,39.86077506,34.52598418,171.3230257,0.701889891,6,1,Use mosquito nets,-11.89462437,-35.27668739,04-07-2020 07:00
Region_1,Dengue,15.95768667,80.12508028,81.79943708,0.633137999,3,0,Use mosquito nets,31.46965369,63.65145158,04-07-2020 08:00
Region_4,Dengue,19.05681431,56.26657866,4.444288152,0.566027131,9,0,Avoid crowded places,-52.7784856,67.44439764,04-07-2020 09:00
Region_4,Dengue,37.31355906,30.18746098,127.2614545,0.326756127,2,0,Stay indoors,66.89512952,111.2767002,04-07-2020 10:00
Region_5,Dengue,16.51407109,82.48628175,148.2388856,0.728199954,3,0,Stay indoors,-13.02462352,112.2228722,04-07-2020 11:00
Region_10,Flu,37.17051668,82.61526041,58.84871522,0.653255277,1,0,Wash hands frequently,77.5416583,-154.9558213,04-07-2020 12:00
Region_6,Dengue,32.8805369,78.38500044,95.33279992,0.162800285,7,0,Wash hands frequently,-41.17169008,-45.34150857,04-07-2020 13:00
Region_4,Flu,15.91710013,44.89910898,198.371359,0.964090731,2,1,Wash hands frequently,-6.193370039,-28.8254893,04-07-2020 14:00
Region_2,Flu,25.73300107,52.3651632,115.2686026,0.555672909,8,0,Avoid crowded places,50.06901357,124.893018,04-07-2020 15:00
Region_6,Dengue,33.86178688,74.69557351,70.21498113,0.525461601,9,0,Stay indoors,10.06682339,0.650803271,04-07-2020 16:00
Region_8,Flu,29.57750712,59.36118752,125.4977753,0.848236678,2,0,Vaccination drive ongoing,29.02418913,-4.029927977,04-07-2020 17:00
Region_8,COVID-19,38.3967823,39.2295946,36.00446137,0.640413511,6,0,Stay indoors,-39.47466543,19.35800959,04-07-2020 18:00
Region_7,Flu,36.69110082,44.56789587,39.85047465,0.074479287,1,0,Vaccination drive ongoing,-30.87734539,-134.2029187,04-07-2020 19:00
Region_6,Flu,23.31619088,88.35537221,184.9849429,0.506589374,8,0,Use mosquito nets,1.37042799,23.50677381,04-07-2020 20:00
Region_2,Dengue,17.11567989,39.06078705,47.84000823,0.780596493,5,0,Vaccination drive ongoing,-53.55362819,18.55700863,04-07-2020 21:00
Region_7,Dengue,38.60642599,73.5648454,62.15787584,0.69998012,9,1,Use mosquito nets,-67.26488915,91.59316394,04-07-2020 22:00
Region_5,Flu,27.93216919,58.6810984,108.7554484,0.970768724,3,1,Wash hands frequently,61.88443186,48.29514966,04-07-2020 23:00
Region_6,Dengue,16.85994061,74.91609957,179.9385241,0.02491628,2,0,Stay indoors,49.47378241,163.8108121,05-07-2020 00:00
Region_10,COVID-19,35.41439033,69.66679447,156.2897779,0.261218957,7,1,Wash hands frequently,77.77025071,-151.1635063,05-07-2020 01:00
Region_8,COVID-19,36.71266177,56.35003143,8.756784134,0.549156456,7,1,Stay indoors,15.57932527,97.79456815,05-07-2020 02:00
Region_8,Dengue,30.985616,51.23464948,138.6059338,0.619489799,5,1,Vaccination drive ongoing,-14.35224833,90.54085874,05-07-2020 03:00
Region_3,Flu,26.18772414,75.26155526,100.8122965,0.274355986,7,0,Stay indoors,-71.45621712,-83.03582412,05-07-2020 04:00
Region_7,COVID-19,31.55432531,49.38847238,95.1105684,0.826801666,6,1,Vaccination drive ongoing,63.08414379,71.47809727,05-07-2020 05:00
Region_1,COVID-19,32.66709239,77.26628881,138.3116734,0.164347793,9,0,Stay indoors,-7.873344753,57.35564921,05-07-2020 06:00
Region_1,Flu,37.32574895,70.79058398,39.24640924,0.00084911,3,1,Use mosquito nets,11.00408946,-72.46588876,05-07-2020 07:00
